event_date,ad_format,show_pv,impression_pv,display_failed_pv,impression_show_rate,impression_plus_failed_show_rate,impression_show_rate_dod,impression_plus_failed_show_rate_dod
2025-09-29,interstitial,1205800,1066702,16477,0.8846425609553823,0.8983073478188754,-0.003406944974223114,-0.002342284385842386
2025-09-29,rewarded,371484,342025,2349,0.9206991418203745,0.9270224289606013,-0.002897324976267379,-0.0021344564092312668
2025-09-30,interstitial,1265919,1116505,16845,0.881971911315021,0.8952784498850243,-0.0026706496403613444,-0.0030288979338511934
2025-09-30,rewarded,379944,347613,2443,0.914905880866654,0.9213357757985388,-0.005793260953720458,-0.005686653162062516
2025-10-01,interstitial,1276542,1117985,18549,0.8757917875009205,0.8903224492417797,-0.006180123814100491,-0.004956000643244529
2025-10-01,rewarded,378430,344463,2410,0.9102423169410458,0.9166107338213144,-0.004663563925608183,-0.004725041977224342
2025-10-02,interstitial,1372315,1201322,20994,0.8753981410973428,0.8906963780181664,-0.000393646403577641,0.000373928776386645
2025-10-02,rewarded,398606,362037,2927,0.9082577783575762,0.9156008690285645,-0.001984538583469697,-0.0010098647927498927
2025-10-03,interstitial,1337925,1167482,20921,0.8726064614982155,0.8882433619223798,-0.0027916795991272947,-0.00245301609578652
2025-10-03,rewarded,388048,352950,2335,0.9095524265039376,0.9155697233331959,0.0012946481463614878,-3.114569536866174e-05
2025-10-04,interstitial,1294122,1129032,19553,0.8724308836415732,0.88753996918374,-0.00017557785664235048,-0.0007033927386398409
2025-10-04,rewarded,382424,348673,2063,0.9117445557810179,0.9171390916888061,0.0021921292770802348,0.0015693683556102789
2025-10-05,interstitial,1350151,1181294,20140,0.874934729522846,0.8898515795640636,0.002503845881272837,0.00231161038032357
2025-10-05,rewarded,404177,369870,2265,0.9151188711876233,0.9207228516219379,0.003374315406605377,0.0035837599331317582
2025-10-06,interstitial,1286946,1123939,20826,0.8733381198589529,0.8895206170266662,-0.0015966096638930782,-0.00033096253739739456
2025-10-06,rewarded,387541,353985,2482,0.9134130324275367,0.9198175160821693,-0.0017058387600865643,-0.0009053355397685703
2025-10-07,interstitial,1267342,1107780,18676,0.8740971261111838,0.8888334798341726,0.0007590062522309093,-0.000687137192493581
2025-10-07,rewarded,375264,342275,2370,0.9120912211136694,0.9184067749637589,-0.001321811313867327,-0.0014107411184104413
2025-10-08,interstitial,1221446,1065198,19210,0.8720794861172741,0.8878067470850124,-0.0020176399939096923,-0.0010267327491602085
2025-10-08,rewarded,366561,334417,2300,0.9123092745818567,0.9185838100616268,0.0002180534681873736,0.00017703509786792804
2025-10-09,interstitial,1150337,1004817,18342,0.8734979401688375,0.88944283283942,0.0014184540515633781,0.0016360857544076568
2025-10-09,rewarded,350106,318818,2456,0.9106327797866932,0.917647798095434,-0.001676494795163519,-0.0009360119661928623
2025-10-10,interstitial,1153105,1005296,18659,0.8718165301512004,0.887998057418882,-0.0016814100176371083,-0.0014447754205380026
2025-10-10,rewarded,352346,320071,2584,0.9083996980241013,0.9157333984208704,-0.0022330817625919597,-0.0019143996745635272
2025-10-11,interstitial,1187985,1040726,17574,0.8760430476815785,0.8908361637562764,0.00422651753037806,0.0028381063373943416
2025-10-11,rewarded,361899,329326,1910,0.9099942249080545,0.9152719405137898,0.001594526883953229,-0.0004614579070806313
2025-10-12,interstitial,1231388,1074452,20568,0.872553573690827,0.8892566762060374,-0.0034894739907515016,-0.001579487550238956
2025-10-12,rewarded,377898,345237,2537,0.913571916231364,0.920285368009357,0.0035776913233095398,0.005013427495567213
2025-10-13,interstitial,1193754,1044991,18059,0.8753821976722173,0.89051010509703,0.002828623981390277,0.0012534288909925584
2025-10-13,rewarded,369150,336977,2177,0.9128457266693756,0.9187430583773534,-0.000726189561988444,-0.0015423096320036356
2025-10-14,interstitial,1165315,1015078,18639,0.8710760609792202,0.887070877831316,-0.004306136692997065,-0.0034392272657139955
2025-10-14,rewarded,361879,330727,2176,0.913915977439973,0.9199290370538219,0.001070250770597414,0.0011859786764685243
2025-10-15,interstitial,1110207,970551,16361,0.8742072424331678,0.888944133841707,0.00313118145394764,0.0018732560103910112
2025-10-15,rewarded,352001,322154,2006,0.915207627251059,0.9209064746975151,0.001291649811085982,0.0009774376436931798
2025-10-16,interstitial,1080282,945820,15993,0.8755306484788231,0.89033511620114,0.0013234060456552843,0.001390982359433024
2025-10-16,rewarded,342615,313957,2030,0.91635509245071,0.9222801103279191,0.001147465199651032,0.0013736356304040465
2025-10-17,interstitial,1111330,971460,17228,0.8741417940665689,0.8896439401437917,-0.0013888544122542257,-0.0006911760573483638
2025-10-17,rewarded,355919,325753,2297,0.9152447607461248,0.9216984763387175,-0.001110331704585188,-0.0005816339892016353
2025-10-18,interstitial,1115918,974313,18584,0.8731044754184447,0.8897580288157374,-0.0010373186481241747,0.00011408867194573347
2025-10-18,rewarded,354286,324756,2136,0.9166492607667251,0.9226782881626708,0.00140450002060033,0.000979811823953347
2025-10-19,interstitial,1170700,1023052,19352,0.8738805842658238,0.8904108652942684,0.0007761088473791089,0.0006528364785309826
2025-10-19,rewarded,371541,341409,2030,0.9188999329818244,0.9243636637679287,0.0022506722150992253,0.0016853756052578328
2025-10-20,interstitial,1124228,979452,18033,0.8712218517951874,0.8872621923666729,-0.0026587324706364157,-0.003148672927595464
2025-10-20,rewarded,358387,328864,2127,0.9176225700150954,0.9235574951100347,-0.0012773629667289788,-0.0008061686578939575
2025-10-21,interstitial,1133161,993280,17828,0.8765568176102072,0.892289798184018,0.005334965815019799,0.005027605817345071
2025-10-21,rewarded,364515,334521,2498,0.917715320357187,0.9245682619370945,9.275034209155208e-05,0.0010107668270598058
2025-10-22,interstitial,1075398,941909,17566,0.8758701429610246,0.8922045605440962,-0.0006866746491825948,-8.523763992174249e-05
2025-10-22,rewarded,342328,314205,2203,0.9178477950970999,0.9242831436517025,0.00013247473991295777,-0.00028511828539201645
2025-10-23,interstitial,1112256,973161,17828,0.8749433583635422,0.8909720424075033,-0.0009267845974824107,-0.001232518136592975
2025-10-23,rewarded,356499,326723,2411,0.9164766240578515,0.9232396163804106,-0.0013711710392484422,-0.0010435272712918664
2025-10-24,interstitial,1133501,989580,17625,0.873029666493457,0.8885788367191559,-0.0019136918700851657,-0.002393205688347333
2025-10-24,rewarded,354791,323809,2337,0.9126753497129296,0.9192623262709595,-0.0038012743449218345,-0.003977290109451137
2025-10-25,interstitial,1115718,974831,17346,0.8737252603256378,0.8892721996059936,0.0006955938321807631,0.000693362886837634
2025-10-25,rewarded,352068,322353,2013,0.9155986911619346,0.9213163366167899,0.002923341449004968,0.002054010345830415
2025-10-26,interstitial,1171318,1024952,18229,0.8750416197821599,0.8906044302230479,0.001316359456522087,0.0013322306170543419
2025-10-26,rewarded,377419,346231,2315,0.9173650505141501,0.9234988169646997,0.0017663593522154741,0.0021824803479097987
2025-10-27,interstitial,1132036,988627,17455,0.8733176330081376,0.8887367539548212,-0.0017239867740223014,-0.0018676762682267034
2025-10-27,rewarded,362501,331570,2673,0.9146733388321687,0.922047111594175,-0.002691711681981346,-0.0014517053705247474
2025-10-28,interstitial,1109133,969011,15856,0.8736652863092162,0.8879611372125795,0.0003476533010786653,-0.0007756167422416915
2025-10-28,rewarded,350552,320014,2349,0.9128859627102398,0.9195868230676191,-0.0017873761219289186,-0.002460288526555887
2025-10-29,interstitial,1016674,887286,14403,0.8727340327381246,0.8869008157973942,-0.0009312535710916947,-0.0010603214151853058
2025-10-29,rewarded,317018,289876,2122,0.9143834104057182,0.9210770366351437,0.0014974476954784377,0.0014902135675246564
2025-10-30,interstitial,1021926,892970,14679,0.8738108238757014,0.8881748776330184,0.0010767911375768602,0.001274061835624174
2025-10-30,rewarded,320999,293510,1949,0.9143642192031751,0.9204358892083776,-1.9191202543122898e-05,-0.000641147426766131
2025-10-31,interstitial,1000146,870600,14853,0.8704729109550006,0.8853237427335608,-0.0033379129207008473,-0.0028511348994575414
2025-10-31,rewarded,308414,281503,2066,0.9127439091610627,0.9194426971538256,-0.0016203100421123828,-0.0009931920545519501
2025-11-01,interstitial,1031364,896116,15826,0.8688649206293801,0.884209648581878,-0.001607990325620423,-0.0011140941516828429
2025-11-01,rewarded,317288,288784,2291,0.910163636822067,0.9173842061470966,-0.002580272338995715,-0.0020584910067290574
2025-11-02,interstitial,1087294,947806,15934,0.8717108712087072,0.8863656012081369,0.0028459505793270168,0.0021559526262588946
2025-11-02,rewarded,345933,316407,2373,0.9146482122260668,0.9215079220542707,0.004484575403999824,0.004123715907174086
2025-11-03,interstitial,1004173,876280,14022,0.8726384796245269,0.8866022089819184,0.0009276084158197362,0.00023660777378153863
2025-11-03,rewarded,320908,293625,2097,0.9149818639610107,0.9215164470814066,0.0003336517349438184,8.525027135886099e-06
2025-11-04,interstitial,1012455,884691,15092,0.8738077247877684,0.8887140663041814,0.0011692451632414613,0.0021118573222629333
2025-11-04,rewarded,318660,290989,2319,0.9131645013494006,0.9204418502479131,-0.0018173626116100294,-0.0010745968334934242
2025-11-05,interstitial,1027935,897011,14602,0.8726339700467443,0.8868391483897328,-0.0011737547410241023,-0.001874917914448604
2025-11-05,rewarded,324206,296528,2168,0.9146283535776636,0.9213154599236288,0.0014638522282629518,0.000873609675715703
2025-11-06,interstitial,984405,860701,13568,0.874336274196088,0.8881192192237951,0.001702304149343692,0.0012800708340623412
2025-11-06,rewarded,314187,287687,1935,0.9156553262865745,0.9218140788765926,0.0010269727089109448,0.0004986189529637697
2025-11-07,interstitial,938791,822680,14516,0.8763185842216212,0.8917810247435265,0.001982310025533285,0.003661805519731387
