ab_group,lt_day,retained_users,total_new_users,retention_rate,ad_format,avg_cum_hudi_lti,avg_cum_hudi_ltv,avg_cum_max_lti,avg_cum_max_ltv
A,17,133600,1576925,0.08472184790018548,banner,63.75104205970481,0.01708352020482882,72.6413722910094,0.017974868982354616
A,17,133600,1576925,0.08472184790018548,interstitial,8.109693232081424,0.11001896498945733,8.899655976029297,0.11751541230813126
A,17,133600,1576925,0.08472184790018548,rewarded,2.406789162452241,0.030069461712510105,2.6336927881795265,0.03186069199803413
A,18,129466,1576925,0.08210029012159742,banner,64.943512215229,0.017312599227610498,74.18114431567767,0.01824177404061674
A,18,129466,1576925,0.08210029012159742,interstitial,8.267438844586774,0.11087792397101955,9.099074464543335,0.11868244004819498
A,18,129466,1576925,0.08210029012159742,rewarded,2.468629135818127,0.03053137547885917,2.7093051349937376,0.032419303008069486
A,19,126169,1576925,0.08000951218352173,banner,66.10137260808219,0.017529244067409473,75.67514751811278,0.01849476970052447
A,19,126169,1576925,0.08000951218352173,interstitial,8.41916704979628,0.11170557598363905,9.291277010637792,0.11980816372497098
A,19,126169,1576925,0.08000951218352173,rewarded,2.5284176482711604,0.030974842163704677,2.782389143427874,0.032947853636666274
A,20,123104,1576925,0.07806585601724876,banner,67.21357515417664,0.01773994517050569,77.12349287378917,0.018742582441777227
A,20,123104,1576925,0.07806585601724876,interstitial,8.565613456568956,0.11249408288092332,9.477881953802495,0.12089612564770034
A,20,123104,1576925,0.07806585601724876,rewarded,2.586199724146678,0.031404137669832105,2.853132520570097,0.03346388652535788
A,21,120652,1576925,0.07651093108423039,banner,68.30138529099355,0.017942335855541437,78.53701349144696,0.0189800982957335
A,21,120652,1576925,0.07651093108423039,interstitial,8.710118109612061,0.11327113029598744,9.66177085149896,0.12195084997637799
A,21,120652,1576925,0.07651093108423039,rewarded,2.6441923363508093,0.03183165115208396,2.923739556415175,0.03397122434611664
A,22,115747,1576925,0.07340044707262552,banner,69.32035638980928,0.0181354194023176,79.88093409642184,0.019209477536344183
A,22,115747,1576925,0.07340044707262552,interstitial,8.845034481665266,0.11395768239136295,9.835273713080838,0.12292247122025453
A,22,115747,1576925,0.07340044707262552,rewarded,2.698187294893543,0.03219983664219921,2.9901612315106934,0.03442872526277405
A,23,112368,1576925,0.07125766919796439,banner,70.31687810136818,0.018322422831776833,81.19173771739302,0.019434055019103353
A,23,112368,1576925,0.07125766919796439,interstitial,8.975000079268195,0.11463677009749988,10.003400288536234,0.12387377791270979
A,23,112368,1576925,0.07125766919796439,rewarded,2.751645766285651,0.0325652531065206,3.056293736227151,0.03487633740602754
A,24,109842,1576925,0.0696558174929055,banner,71.26095090127939,0.01850104942467123,82.43717171076621,0.01964795414303125
A,24,109842,1576925,0.0696558174929055,interstitial,9.099434659226025,0.11529397282622826,10.164348336160566,0.12479404805808766
A,24,109842,1576925,0.0696558174929055,rewarded,2.802868874550153,0.03294005479334781,3.1199308781330752,0.0353229480571365
A,25,106739,1576925,0.06768806379504415,banner,72.1638644830921,0.018670642472533368,83.64721213754618,0.019857801455363793
A,25,106739,1576925,0.06768806379504415,interstitial,9.220000951218353,0.11590790091729156,10.322161168096136,0.12569871006801203
