date,product,ad_format,experiment_group,network,source,impression,revenue,ecpm
2026-01-27,car_jam,BANNER,no_tp_adx,UNITY_BIDDING,max,7813,1.374624000000001,0.17594061180084486
2026-01-27,car_jam,BANNER,no_tp_adx,VERVE_BIDDING,max,77,0.012946999999999997,0.16814285714285712
2026-01-27,car_jam,BANNER,no_tp_adx,VUNGLE_BIDDING,max,3543,0.28146799999999994,0.07944340953993789
2026-01-27,car_jam,BANNER,no_tp_adx,YANDEX_BIDDING,max,1975,0.035728000000000024,0.018090126582278494
2026-01-27,car_jam,INTER,have_tp_adx,ADMOB_BIDDING,max,6697,42.17407099999999,6.297457219650588
2026-01-27,car_jam,INTER,have_tp_adx,ADMOB_NETWORK,max,276,10.267000000000005,37.19927536231886
2026-01-27,car_jam,INTER,have_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,222,1.1518,5.188288288288288
2026-01-27,car_jam,INTER,have_tp_adx,APPLOVIN_EXCHANGE,max,651,1.4797390000000001,2.2730245775729645
2026-01-27,car_jam,INTER,have_tp_adx,APPLOVIN_NETWORK,max,15211,201.49666500000006,13.246773058970486
2026-01-27,car_jam,INTER,have_tp_adx,BIDMACHINE_BIDDING,max,30,0.076306,2.5435333333333334
2026-01-27,car_jam,INTER,have_tp_adx,BIGO_BIDDING,max,21,0.036022,1.7153333333333332
2026-01-27,car_jam,INTER,have_tp_adx,CUSTOM_NETWORK_SDK,max,95,1.4165999999999996,14.911578947368417
2026-01-27,car_jam,INTER,have_tp_adx,FACEBOOK_NETWORK,max,6669,71.55028999999999,10.728788424051581
2026-01-27,car_jam,INTER,have_tp_adx,FYBER_BIDDING,max,1209,7.507760999999999,6.209893300248138
2026-01-27,car_jam,INTER,have_tp_adx,GOOGLE_AD_MANAGER_NETWORK,max,357,2.4566999999999997,6.881512605042016
2026-01-27,car_jam,INTER,have_tp_adx,INMOBI_BIDDING,max,3706,25.05575099999999,6.760861036157579
2026-01-27,car_jam,INTER,have_tp_adx,IRONSOURCE_BIDDING,max,678,4.775186000000001,7.043047197640119
2026-01-27,car_jam,INTER,have_tp_adx,MINTEGRAL_BIDDING,max,1614,17.774050999999996,11.012423172242872
2026-01-27,car_jam,INTER,have_tp_adx,MOLOCO_BIDDING,max,1015,9.108700999999998,8.974089655172412
2026-01-27,car_jam,INTER,have_tp_adx,OGURY_PRESAGE_BIDDING,max,548,1.3701130000000001,2.500206204379562
2026-01-27,car_jam,INTER,have_tp_adx,PUBMATIC_BIDDING,max,3,0.009497,3.1656666666666666
2026-01-27,car_jam,INTER,have_tp_adx,TIKTOK_BIDDING,max,1655,5.2745890000000015,3.187062839879155
2026-01-27,car_jam,INTER,have_tp_adx,TradPlus_ADX,max,20,0.022000000000000006,1.1000000000000003
2026-01-27,car_jam,INTER,have_tp_adx,UNITY_BIDDING,max,4406,55.274522000000005,12.54528415796641
2026-01-27,car_jam,INTER,have_tp_adx,VERVE_BIDDING,max,6,0.009881000000000001,1.6468333333333334
2026-01-27,car_jam,INTER,have_tp_adx,VUNGLE_BIDDING,max,996,9.728624,9.767694779116466
2026-01-27,car_jam,INTER,have_tp_adx,YANDEX_BIDDING,max,50,0.119154,2.38308
2026-01-27,car_jam,INTER,no_tp_adx,ADMOB_BIDDING,max,7073,35.671057999999995,5.043271313445497
2026-01-27,car_jam,INTER,no_tp_adx,ADMOB_NETWORK,max,304,10.048999999999998,33.055921052631575
2026-01-27,car_jam,INTER,no_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,193,0.9966000000000002,5.1637305699481875
2026-01-27,car_jam,INTER,no_tp_adx,APPLOVIN_EXCHANGE,max,644,1.2537819999999997,1.9468664596273286
2026-01-27,car_jam,INTER,no_tp_adx,APPLOVIN_NETWORK,max,15989,198.92544799999993,12.44139395834636
2026-01-27,car_jam,INTER,no_tp_adx,BIDMACHINE_BIDDING,max,43,0.148328,3.4494883720930227
2026-01-27,car_jam,INTER,no_tp_adx,BIGO_BIDDING,max,41,0.5353020000000002,13.056146341463418
2026-01-27,car_jam,INTER,no_tp_adx,CUSTOM_NETWORK_SDK,max,99,1.1199000000000001,11.312121212121212
2026-01-27,car_jam,INTER,no_tp_adx,FACEBOOK_NETWORK,max,6220,57.08335799999998,9.177388745980705
2026-01-27,car_jam,INTER,no_tp_adx,FYBER_BIDDING,max,1317,11.588032999999998,8.79881017463933
2026-01-27,car_jam,INTER,no_tp_adx,GOOGLE_AD_MANAGER_NETWORK,max,382,3.159900000000001,8.271989528795814
2026-01-27,car_jam,INTER,no_tp_adx,INMOBI_BIDDING,max,3288,23.81338600000001,7.242513990267643
2026-01-27,car_jam,INTER,no_tp_adx,IRONSOURCE_BIDDING,max,731,6.329114999999999,8.658160054719561
2026-01-27,car_jam,INTER,no_tp_adx,MINTEGRAL_BIDDING,max,1823,15.954521,8.751794295117937
2026-01-27,car_jam,INTER,no_tp_adx,MOLOCO_BIDDING,max,1151,10.240555000000002,8.897093831450913
2026-01-27,car_jam,INTER,no_tp_adx,OGURY_PRESAGE_BIDDING,max,690,1.8288209999999996,2.6504652173913037
2026-01-27,car_jam,INTER,no_tp_adx,PUBMATIC_BIDDING,max,4,0.013205999999999999,3.3015
2026-01-27,car_jam,INTER,no_tp_adx,TIKTOK_BIDDING,max,1984,7.047687999999997,3.552262096774192
2026-01-27,car_jam,INTER,no_tp_adx,UNITY_BIDDING,max,4859,49.473784000000016,10.181885984770531
2026-01-27,car_jam,INTER,no_tp_adx,VERVE_BIDDING,max,5,0.001248,0.2496
2026-01-27,car_jam,INTER,no_tp_adx,VUNGLE_BIDDING,max,1226,10.369659999999998,8.458123980424142
2026-01-27,car_jam,INTER,no_tp_adx,YANDEX_BIDDING,max,111,0.2841370000000001,2.5597927927927935
2026-01-27,car_jam,REWARD,have_tp_adx,ADMOB_BIDDING,max,1231,13.370476,10.861475223395614
2026-01-27,car_jam,REWARD,have_tp_adx,ADMOB_NETWORK,max,203,10.825999999999997,53.33004926108372
2026-01-27,car_jam,REWARD,have_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,41,0.09559999999999999,2.3317073170731706
2026-01-27,car_jam,REWARD,have_tp_adx,APPLOVIN_EXCHANGE,max,66,0.31988899999999987,4.846803030303029
2026-01-27,car_jam,REWARD,have_tp_adx,APPLOVIN_NETWORK,max,1868,37.066641999999995,19.84295610278372
2026-01-27,car_jam,REWARD,have_tp_adx,BIDMACHINE_BIDDING,max,4,0.016607,4.15175
2026-01-27,car_jam,REWARD,have_tp_adx,CUSTOM_NETWORK_SDK,max,19,0.45200000000000007,23.78947368421053
2026-01-27,car_jam,REWARD,have_tp_adx,FACEBOOK_NETWORK,max,1157,21.64187599999999,18.705165082108895
2026-01-27,car_jam,REWARD,have_tp_adx,FYBER_BIDDING,max,122,0.9567809999999999,7.842467213114753
2026-01-27,car_jam,REWARD,have_tp_adx,GOOGLE_AD_MANAGER_NETWORK,max,39,0.3481000000000002,8.925641025641031
2026-01-27,car_jam,REWARD,have_tp_adx,INMOBI_BIDDING,max,232,2.1836279999999997,9.412189655172412
2026-01-27,car_jam,REWARD,have_tp_adx,IRONSOURCE_BIDDING,max,36,0.270651,7.518083333333332
2026-01-27,car_jam,REWARD,have_tp_adx,MINTEGRAL_BIDDING,max,152,3.652888,24.03215789473684
2026-01-27,car_jam,REWARD,have_tp_adx,MOLOCO_BIDDING,max,189,2.899461,15.341063492063494
2026-01-27,car_jam,REWARD,have_tp_adx,OGURY_PRESAGE_BIDDING,max,10,0.024582,2.4582
2026-01-27,car_jam,REWARD,have_tp_adx,TIKTOK_BIDDING,max,105,3.2954949999999994,31.385666666666662
2026-01-27,car_jam,REWARD,have_tp_adx,UNITY_BIDDING,max,369,6.893539999999997,18.68168021680216
2026-01-27,car_jam,REWARD,have_tp_adx,VUNGLE_BIDDING,max,124,1.2360780000000002,9.968370967741937
2026-01-27,car_jam,REWARD,have_tp_adx,YANDEX_BIDDING,max,3,0.010232,3.4106666666666663
2026-01-27,car_jam,REWARD,no_tp_adx,ADMOB_BIDDING,max,1184,10.691685,9.030139358108107
2026-01-27,car_jam,REWARD,no_tp_adx,ADMOB_NETWORK,max,206,13.306999999999995,64.59708737864075
2026-01-27,car_jam,REWARD,no_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,57,0.264,4.631578947368421
2026-01-27,car_jam,REWARD,no_tp_adx,APPLOVIN_EXCHANGE,max,72,0.328307,4.559819444444445
2026-01-27,car_jam,REWARD,no_tp_adx,APPLOVIN_NETWORK,max,2038,48.394081,23.745868989205103
2026-01-27,car_jam,REWARD,no_tp_adx,BIDMACHINE_BIDDING,max,7,0.010825,1.5464285714285713
2026-01-27,car_jam,REWARD,no_tp_adx,CUSTOM_NETWORK_SDK,max,22,0.07700000000000001,3.5000000000000004
2026-01-27,car_jam,REWARD,no_tp_adx,FACEBOOK_NETWORK,max,1124,22.077725000000004,19.642104092526697
2026-01-27,car_jam,REWARD,no_tp_adx,FYBER_BIDDING,max,83,3.7080290000000016,44.6750481927711
2026-01-27,car_jam,REWARD,no_tp_adx,GOOGLE_AD_MANAGER_NETWORK,max,32,0.37710000000000005,11.784375
2026-01-27,car_jam,REWARD,no_tp_adx,INMOBI_BIDDING,max,158,1.9478279999999994,12.328025316455694
2026-01-27,car_jam,REWARD,no_tp_adx,IRONSOURCE_BIDDING,max,34,0.35491,10.438529411764707
2026-01-27,car_jam,REWARD,no_tp_adx,MINTEGRAL_BIDDING,max,131,8.017895000000001,61.20530534351146
2026-01-27,car_jam,REWARD,no_tp_adx,MOLOCO_BIDDING,max,191,2.996308000000001,15.687476439790581
2026-01-27,car_jam,REWARD,no_tp_adx,OGURY_PRESAGE_BIDDING,max,10,0.016439999999999996,1.6439999999999997
2026-01-27,car_jam,REWARD,no_tp_adx,TIKTOK_BIDDING,max,243,1.8468450000000005,7.600185185185187
2026-01-27,car_jam,REWARD,no_tp_adx,UNITY_BIDDING,max,341,6.045784999999999,17.72957478005865
2026-01-27,car_jam,REWARD,no_tp_adx,VUNGLE_BIDDING,max,130,1.3073520000000003,10.056553846153848
