dt,group_definition,gap_definition,max_a_impression_pv,max_b_impression_pv,max_impression_gap_b_over_a_minus_1,max_a_revenue_usd,max_b_revenue_usd,max_revenue_gap_b_over_a_minus_1,max_a_ecpm,max_b_ecpm,max_ecpm_gap_b_minus_a,overall_a_trigger_pv,overall_b_trigger_pv,overall_trigger_gap_b_over_a_minus_1,overall_a_show_pv,overall_b_show_pv,overall_show_gap_b_over_a_minus_1,overall_a_show_rate,overall_b_show_rate,overall_show_rate_gap_b_minus_a,overall_a_hudi_impression_pv,overall_b_hudi_impression_pv,overall_a_paid_pv,overall_b_paid_pv,overall_paid_pv_gap_b_over_a_minus_1,overall_a_paid_revenue_usd,overall_b_paid_revenue_usd,overall_paid_revenue_gap_b_over_a_minus_1,overall_a_paid_ecpm,overall_b_paid_ecpm,overall_paid_ecpm_gap_b_minus_a,crb_a_trigger_pv,crb_b_trigger_pv,crb_trigger_gap_b_over_a_minus_1,crb_a_show_pv,crb_b_show_pv,crb_show_gap_b_over_a_minus_1,crb_a_show_rate,crb_b_show_rate,crb_show_rate_gap_b_minus_a,crb_a_hudi_impression_pv,crb_b_hudi_impression_pv,crb_a_paid_pv,crb_b_paid_pv,crb_paid_pv_gap_b_over_a_minus_1,crb_a_paid_revenue_usd,crb_b_paid_revenue_usd,crb_paid_revenue_gap_b_over_a_minus_1,crb_a_paid_ecpm,crb_b_paid_ecpm,crb_paid_ecpm_gap_b_minus_a
2026-03-23,A=4445_A=CSV3.1; B=4447_B=single_layer,volume/revenue gap = B/A-1; rate/ecpm gap = B-A,5344.0,6182.0,0.1568113772455091,116.069644,113.80289900000001,-0.019529180256639633,21.719619011976047,18.408751051439666,-3.310867960536381,6472.0,7198.0,0.11217552533992592,5377.0,6248.0,0.1619862376790031,0.8308096415327565,0.8680188941372603,0.037209252604503806,5342.0,6212.0,5346.0,6212.0,0.16199027310138425,113.3653690000001,114.86447199999986,0.013223641516129758,21.20564328469886,18.490739214423673,-2.7149040702751854,1898.0,1938.0,0.021074815595363505,1332.0,1569.0,0.177927927927928,0.7017913593256059,0.8095975232198143,0.10780616389420838,1327.0,1558.0,1328.0,1558.0,0.17319277108433728,44.982855999999984,31.048866000000004,-0.3097622347500565,33.87263253012047,19.92866880616175,-13.94396372395872
2026-03-24,A=4445_A=CSV3.1; B=4447_B=single_layer,volume/revenue gap = B/A-1; rate/ecpm gap = B-A,15706.0,16834.0,0.07181968674391959,300.05754499999995,287.33987700000006,-0.04238409669051946,19.104644403412703,17.06901966258762,-2.0356247408250816,19294.0,19937.0,0.033326422722089744,15757.0,16899.0,0.07247572507457001,0.8166787602363429,0.8476200030094798,0.030941242773136923,15655.0,16821.0,15668.0,16825.0,0.07384477916773036,297.3015659999996,293.1124870000001,-0.014090336140373694,18.975080801633876,17.421247369985146,-1.5538334316487301,5224.0,5291.0,0.012825421133231263,3369.0,4107.0,0.21905609973285833,0.6449081163859112,0.7762237762237763,0.13131565983786508,3351.0,4087.0,3353.0,4088.0,0.21920668058455117,96.92456500000003,74.30957,-0.23332573120137323,28.90681926632867,18.177487769080233,-10.729331497248438
2026-03-25,A=4445_A=CSV3.1; B=4447_B=single_layer,volume/revenue gap = B/A-1; rate/ecpm gap = B-A,28387.0,28987.0,0.02113643569239443,525.418799,434.4003680000001,-0.17323025208315757,18.509134427731002,14.986040914892888,-3.5230935128381144,34666.0,34413.0,-0.007298217273409069,28218.0,28831.0,0.021723722446665317,0.8139964230081348,0.8377938569726557,0.023797433964520942,28065.0,28678.0,28074.0,28690.0,0.02194201040108279,524.2154949999986,431.73475000000025,-0.1764174197101872,18.672632863147346,15.048265946322768,-3.6243669168245773,9379.0,9204.0,-0.0186587056189359,6115.0,7164.0,0.1715453802125919,0.6519884849131038,0.7783572359843546,0.12636875107125078,6091.0,7142.0,6090.0,7142.0,0.17274220032840715,129.82219500000016,125.46668100000014,-0.03354984099598701,21.317273399014805,17.567443433212006,-3.7498299658027996
2026-03-26,A=4445_A=CSV3.1; B=4447_B=single_layer,volume/revenue gap = B/A-1; rate/ecpm gap = B-A,32976.0,34036.0,0.032144590004852036,550.3178390000004,477.67862799999983,-0.13199501424848503,16.688435195293557,14.034511340933125,-2.653923854360432,40187.0,40122.0,-0.0016174384751287407,32509.0,33518.0,0.031037558829862588,0.8089431905840198,0.8354020238273266,0.02645883324330689,32293.0,33313.0,32306.0,33322.0,0.031449266390144226,547.120225999999,465.26406299999934,-0.1496127525725941,16.935560762706587,13.96266919752714,-2.972891565179447,10867.0,10542.0,-0.029907058065703485,6976.0,8247.0,0.1821961009174311,0.6419434986656851,0.7822993739328401,0.14035587526715498,6935.0,8190.0,6940.0,8191.0,0.18025936599423642,137.9992550000003,143.43517400000007,0.03939093004523664,19.884618876080733,17.511314125259442,-2.3733047508212906
2026-03-27,A=4445_A=CSV3.1; B=4447_B=single_layer,volume/revenue gap = B/A-1; rate/ecpm gap = B-A,34989.0,34709.0,-0.008002515076166783,570.6940320000001,518.75234,-0.09101495562862327,16.310669981994344,14.945758736927022,-1.3649112450673222,42979.0,41458.0,-0.03538937620698479,34912.0,34755.0,-0.004497021081576569,0.812303683194118,0.8383182980365671,0.026014614842449046,34749.0,34502.0,34755.0,34517.0,-0.006847935548841888,569.853221999998,516.7431560000005,-0.09319955376157851,16.39629469141125,14.970685633166278,-1.4256090582449712,11231.0,10837.0,-0.035081470928679526,7554.0,8585.0,0.1364839819962933,0.6726026177544298,0.7921934114607364,0.11959079370630665,7533.0,8538.0,7532.0,8538.0,0.13356346255974505,144.34781299999997,143.8668839999999,-0.00333173735025738,19.164606080722248,16.850185523541803,-2.314420557180444
2026-03-28,A=4445_A=CSV3.1; B=4447_B=single_layer,volume/revenue gap = B/A-1; rate/ecpm gap = B-A,34660.0,36557.0,0.05473167916907107,591.7484079999998,583.5081309999997,-0.0139253048907233,17.072948874783606,15.961597806165706,-1.1113510686178998,43363.0,43880.0,0.011922606830708116,34998.0,37018.0,0.05771758386193504,0.8070936051472454,0.8436189608021878,0.036525355654942415,34824.0,36823.0,34834.0,36836.0,0.05747258425676072,596.0087099999984,584.1053380000011,-0.01997180880124605,17.10997043118787,15.856915463133921,-1.2530549680539504,11769.0,11427.0,-0.0290593933214377,7772.0,9074.0,0.16752444673185796,0.6603789616789871,0.7940841865756542,0.13370522489666703,7738.0,9014.0,7739.0,9013.0,0.1646207520351466,145.92875400000008,159.43697500000033,0.09256723318558757,18.856280397984246,17.68966770220796,-1.166612695776287
2026-03-29,A=4445_A=CSV3.1; B=4447_B=single_layer,volume/revenue gap = B/A-1; rate/ecpm gap = B-A,,,,,,,,,,46419.0,46683.0,0.005687326310346963,37849.0,39551.0,0.044968162963354485,0.8153773239406278,0.8472248998564788,0.03184757591585097,37676.0,39359.0,37681.0,39370.0,0.044823651176985724,606.3435499999977,632.9513129999975,0.04388232215878274,16.091493060162886,16.076995504190947,-0.014497555971939136,12399.0,12105.0,-0.02371158964432618,8207.0,9598.0,0.16948946021688793,0.66190821840471,0.7928954977282114,0.1309872793235014,8176.0,9562.0,8178.0,9564.0,0.16947909024211305,143.74638400000018,187.70076900000004,0.3057773265447832,17.57720518464174,19.625760037641157,2.048554852999416
2026-03-30,A=4445_A=CSV3.1; B=4447_B=single_layer,volume/revenue gap = B/A-1; rate/ecpm gap = B-A,,,,,,,,,,797.0,796.0,-0.0012547051442910462,644.0,710.0,0.10248447204968936,0.8080301129234629,0.8919597989949749,0.08392968607151197,642.0,708.0,643.0,708.0,0.10108864696734066,12.401337999999997,17.750076000000018,0.4313032996923414,19.28668429237947,25.07072881355935,5.784044521179879,234.0,237.0,0.012820512820512775,151.0,204.0,0.3509933774834437,0.6452991452991453,0.8607594936708861,0.21546034837174077,151.0,202.0,151.0,202.0,0.3377483443708609,3.2089779999999983,4.239844,0.3212443338657984,21.251509933774823,20.989326732673266,-0.262183201101557
